id,brand,name,status,specification_urls,source_urls
stmicroelectronics-other-nucleo-f446ze,STMicroelectronics,NUCLEO-F446ZE,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/NUCLEO-F446ZE | https://os.mbed.com/platforms/ST-Nucleo-F446ZE/
stmicroelectronics-other-nucleo-f746zg,STMicroelectronics,NUCLEO-F746ZG,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/NUCLEO-F746ZG | https://www.waveshare.com/nucleo-f746zg.htm | https://os.mbed.com/platforms/ST-Nucleo-F746ZG/
stmicroelectronics-other-nucleo-f767zi,STMicroelectronics,NUCLEO-F767ZI,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/NUCLEO-F767ZI | https://www.waveshare.com/nucleo-f767zi.htm | https://os.mbed.com/platforms/ST-Nucleo-F767ZI/
stmicroelectronics-other-nucleo-l053r8,STMicroelectronics,NUCLEO-L053R8,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/NUCLEO-L053R8 | https://www.waveshare.com/nucleo-l053r8.htm | https://os.mbed.com/platforms/ST-Nucleo-L053R8/
stmicroelectronics-other-nucleo-l073rz,STMicroelectronics,NUCLEO-L073RZ,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/NUCLEO-L073RZ | https://os.mbed.com/platforms/ST-Nucleo-L073RZ/
stmicroelectronics-other-nucleo-l152re,STMicroelectronics,NUCLEO-L152RE,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/NUCLEO-L152RE | https://www.waveshare.com/nucleo-l152re.htm | https://os.mbed.com/platforms/ST-Nucleo-L152RE/
stmicroelectronics-other-nucleo-l476rg,STMicroelectronics,NUCLEO-L476RG,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/NUCLEO-L476RG | https://www.waveshare.com/nucleo-l476rg.htm | https://os.mbed.com/platforms/ST-Nucleo-L476RG/
stmicroelectronics-other-stm32f072b-disco,STMicroelectronics,STM32F072B-DISCO,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32F072B-DISCO
stmicroelectronics-other-stm32f0discovery,STMicroelectronics,STM32F0DISCOVERY,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32F0DISCOVERY | https://www.waveshare.com/stm32f0discovery.htm
stmicroelectronics-other-stm32f3discovery,STMicroelectronics,STM32F3DISCOVERY,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32F3DISCOVERY | https://www.waveshare.com/stm32f3discovery.htm
stmicroelectronics-other-stm32f401c-disco,STMicroelectronics,STM32F401C-DISCO,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32F401C-DISCO | https://www.waveshare.com/stm32f401c-disco.htm
stmicroelectronics-other-stm32f411e-disco,STMicroelectronics,STM32F411E-DISCO,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32F411E-DISCO | https://www.waveshare.com/stm32f411e-disco.htm
stmicroelectronics-other-stm32f429i-disco,STMicroelectronics,STM32F429I-DISCO,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32F429I-DISCO | https://www.waveshare.com/stm32f429i-disco.htm
stmicroelectronics-other-stm32f469i-disco,STMicroelectronics,STM32F469I-DISCO,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32F469I-DISCO | https://www.waveshare.com/stm32f469i-disco.htm
stmicroelectronics-other-stm32f4discovery,STMicroelectronics,STM32F4DISCOVERY,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32F4DISCOVERY
stmicroelectronics-other-stm32f746g-disco,STMicroelectronics,STM32F746G-DISCO,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32F746G-DISCO
stmicroelectronics-other-stm32l-discovery,STMicroelectronics,STM32L-DISCOVERY,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32L-DISCOVERY
stmicroelectronics-other-stm32l152c-disco,STMicroelectronics,STM32L152C-DISCO,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32L152C-DISCO
stmicroelectronics-other-stm32l476g-disco,STMicroelectronics,STM32L476G-DISCO,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32L476G-DISCO | https://www.waveshare.com/stm32l476g-disco.htm
stmicroelectronics-other-stm32vldiscovery,STMicroelectronics,STM32VLDISCOVERY,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM32VLDISCOVERY
stmicroelectronics-other-stm8a-discovery,STMicroelectronics,STM8A-DISCOVERY,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM8A-DISCOVERY
stmicroelectronics-other-stm8l-discovery,STMicroelectronics,STM8L-DISCOVERY,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM8L-DISCOVERY
stmicroelectronics-other-stm8s-discovery,STMicroelectronics,STM8S-DISCOVERY,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM8S-DISCOVERY
stmicroelectronics-other-stm8svldiscovery,STMicroelectronics,STM8SVLDISCOVERY,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/STM8SVLDISCOVERY
waveshare-other-core103r,Waveshare,Core103R,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core103R | https://www.waveshare.com/core103r.htm
waveshare-other-core103v,Waveshare,Core103V,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core103V | https://www.waveshare.com/core103v.htm
waveshare-other-core103z,Waveshare,Core103Z,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core103Z | https://www.waveshare.com/core103z.htm
waveshare-other-core107v,Waveshare,Core107V,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core107V
waveshare-other-core1106,Waveshare,Core1106,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/core1106.htm
waveshare-other-core205r,Waveshare,Core205R,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core205R | https://www.waveshare.com/core205r.htm
waveshare-other-core2530,Waveshare,Core2530,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core2530
waveshare-other-core2530-b,Waveshare,Core2530 (B),Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core2530_(B) | https://www.waveshare.com/core2530-b.htm
waveshare-other-core3506,Waveshare,Core3506,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/core3506.htm
waveshare-other-core3566,Waveshare,Core3566,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/core3566.htm
waveshare-other-core3566-kit,Waveshare,Core3566-kit,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/core3566-kit.htm
waveshare-other-core3576,Waveshare,Core3576,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/core3576-module.htm
waveshare-other-core3s250e,Waveshare,Core3S250E,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core3S250E | https://www.waveshare.com/core3s250e.htm
waveshare-other-core3s500e,Waveshare,Core3S500E,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core3S500E | https://www.waveshare.com/core3s500e.htm
waveshare-other-core405r,Waveshare,Core405R,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core405R | https://www.waveshare.com/core405r.htm
waveshare-other-core407i,Waveshare,Core407I,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core407I | https://www.waveshare.com/core407i.htm
waveshare-other-core407v,Waveshare,Core407V,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core407V | https://www.waveshare.com/core407v.htm
waveshare-other-core407z,Waveshare,Core407Z,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core407Z | https://www.waveshare.com/core407z.htm
waveshare-other-core429i,Waveshare,Core429I,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core429I | https://www.waveshare.com/core429i.htm
waveshare-other-core4337,Waveshare,Core4337,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core4337 | https://www.waveshare.com/core4337.htm
waveshare-other-core4357,Waveshare,Core4357,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core4357 | https://www.waveshare.com/core4357.htm
waveshare-other-core51822,Waveshare,Core51822,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/core51822.htm | https://www.waveshare.com/nrf51822-eval-kit.htm | https://www.waveshare.com/wiki/Core51822
waveshare-other-core51822-b,Waveshare,Core51822 (B),Source documentation available; dedicated specs not verified,,https://www.waveshare.com/core51822-b.htm | https://www.waveshare.com/wiki/Core51822_(B)
waveshare-other-core52840,Waveshare,Core52840,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/core52840.htm | https://www.waveshare.com/wiki/Core52840
waveshare-other-core746i,Waveshare,Core746I,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core746I | https://www.waveshare.com/core746i.htm
waveshare-other-coreep4ce10,Waveshare,CoreEP4CE10,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/CoreEP4CE10 | https://www.waveshare.com/coreep4ce10.htm
waveshare-other-coreep4ce6,Waveshare,CoreEP4CE6,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/CoreEP4CE6 | https://www.waveshare.com/coreep4ce6.htm
waveshare-other-evk407i,Waveshare,EVK407I,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/EVK407I | https://www.waveshare.com/evk407i.htm
waveshare-other-ex-stm8-q48a-105,Waveshare,EX-STM8-Q48A-105,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/ex-stm8-q48a-105-standard.htm
waveshare-other-ex-stm8-q64a-207,Waveshare,EX-STM8-Q64A-207,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/ex-stm8-q64a-207-premium.htm
waveshare-other-jetson-nano-mini,Waveshare,JETSON NANO MINI,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/JETSON_NANO_MINI
waveshare-other-jetson-nano-dev-kit,Waveshare,JETSON-NANO-DEV-KIT,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/JETSON-NANO-DEV-KIT
waveshare-other-jetson-nano-dev-kit-a,Waveshare,JETSON-NANO-DEV-KIT-A,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/JETSON-NANO-DEV-KIT-A
waveshare-other-jetson-nano-lite-dev-kit,Waveshare,JETSON-NANO-LITE-DEV-KIT,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/JETSON-NANO-LITE-DEV-KIT
waveshare-other-jetson-orin-nx-16g-dev-kit,Waveshare,JETSON-ORIN-NX-16G-DEV-KIT,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/JETSON-ORIN-NX-16G-DEV-KIT
waveshare-other-jetson-tx2-nx-dev-kit,Waveshare,JETSON-TX2-NX-DEV-KIT,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/JETSON-TX2-NX-DEV-KIT
waveshare-other-jetson-xavier-nx-dev-kit,Waveshare,JETSON-XAVIER-NX-DEV-KIT,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/JETSON-XAVIER-NX-DEV-KIT
waveshare-other-nrf51822-eval-kit,Waveshare,NRF51822 Eval Kit,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/NRF51822_Eval_Kit | https://www.waveshare.com/nrf51822-eval-kit.htm
waveshare-other-nrf52840-eval-kit,Waveshare,NRF52840 Eval Kit,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/NRF52840_Eval_Kit | https://www.waveshare.com/nrf52840-eval-kit.htm | https://www.waveshare.com/core52840.htm
waveshare-other-open051c,Waveshare,Open051C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open051C
waveshare-other-open103c,Waveshare,Open103C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open103C
waveshare-other-open103r,Waveshare,Open103R,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open103R | https://www.waveshare.com/open103r-standard.htm
waveshare-other-open103v,Waveshare,Open103V,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open103V | https://www.waveshare.com/open103v-standard.htm
waveshare-other-open103z,Waveshare,Open103Z,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open103Z | https://www.waveshare.com/open103z-standard.htm
waveshare-other-open107v,Waveshare,Open107V,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open107V | https://www.waveshare.com/open107v-standard.htm
waveshare-other-open1114,Waveshare,Open1114,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open1114 | https://www.waveshare.com/open1114-standard.htm
waveshare-other-open1343,Waveshare,Open1343,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open1343 | https://www.waveshare.com/open1343-standard.htm
waveshare-other-open16f877a,Waveshare,Open16F877A,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open16F877A
waveshare-other-open1768,Waveshare,Open1768,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open1768 | https://www.waveshare.com/open1768-standard.htm
waveshare-other-open1788,Waveshare,Open1788,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open1788 | https://www.waveshare.com/open1788-standard.htm
waveshare-other-open18f4520,Waveshare,Open18F4520,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open18F4520 | https://www.waveshare.com/open18f4520-standard.htm
waveshare-other-open205r-c,Waveshare,Open205R-C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open205R-C
waveshare-other-open32f0-d,Waveshare,Open32F0-D,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open32F0-D | https://www.waveshare.com/open32f0-d-standard.htm
waveshare-other-open32f3-d,Waveshare,Open32F3-D,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open32F3-D | https://www.waveshare.com/open32f3-d-standard.htm
waveshare-other-open32l-d,Waveshare,Open32L-D,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open32L-D
waveshare-other-open3s500e,Waveshare,Open3S500E,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open3S500E | https://www.waveshare.com/open3s500e-standard.htm
waveshare-other-open405r-c,Waveshare,Open405R-C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open405R-C | https://www.waveshare.com/open405r-c-standard.htm
waveshare-other-open407i-c,Waveshare,Open407I-C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open407I-C
waveshare-other-open407v-c,Waveshare,Open407V-C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open407V-C | https://www.waveshare.com/open407v-c-standard.htm
waveshare-other-open407v-d,Waveshare,Open407V-D,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open407V-D | https://www.waveshare.com/open407v-d-standard.htm
waveshare-other-open407z-c,Waveshare,Open407Z-C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open407Z-C | https://www.waveshare.com/open407z-c-standard.htm
waveshare-other-open429i-c,Waveshare,Open429I-C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open429I-C | https://www.waveshare.com/open429i-c-standard.htm
waveshare-other-open429z-d,Waveshare,Open429Z-D,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open429Z-D | https://www.waveshare.com/open429z-d-standard.htm
waveshare-other-open746i-c,Waveshare,Open746I-C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Open746I-C | https://www.waveshare.com/open746i-c-standard.htm
waveshare-other-openep4ce10-c,Waveshare,OpenEP4CE10-C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/OpenEP4CE10-C | https://www.waveshare.com/openep4ce10-c-standard.htm
waveshare-other-openep4ce6-c,Waveshare,OpenEP4CE6-C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/OpenEP4CE6-C | https://www.waveshare.com/openep4ce6-c-standard.htm
waveshare-other-openepm1270,Waveshare,OpenEPM1270,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/OpenEPM1270 | https://www.waveshare.com/openepm1270-standard.htm
waveshare-other-openm128,Waveshare,OpenM128,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/OpenM128
waveshare-other-port103z,Waveshare,Port103Z,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Port103Z | https://www.waveshare.com/port103z.htm
waveshare-other-port407z,Waveshare,Port407Z,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Port407Z
waveshare-other-r3-plus,Waveshare,R3 PLUS,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/R3_PLUS
waveshare-other-uno-plus,Waveshare,UNO PLUS,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/UNO_PLUS
waveshare-other-xcore407i,Waveshare,XCore407I,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/XCore407I | https://www.waveshare.com/xcore407i.htm
waveshare-other-xnucleo-f030r8,Waveshare,XNUCLEO-F030R8,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/upload/d/d1/Xnucleo-UserManual.pdf | https://www.waveshare.com/wiki/XNUCLEO-F030R8
waveshare-other-xnucleo-f103rb,Waveshare,XNUCLEO-F103RB,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/upload/d/d1/Xnucleo-UserManual.pdf | https://www.waveshare.com/wiki/XNUCLEO-F103RB
waveshare-other-xnucleo-f302r8,Waveshare,XNUCLEO-F302R8,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/XNUCLEO-F302R8
waveshare-other-xnucleo-f401re,Waveshare,XNUCLEO-F401RE,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/upload/d/d1/Xnucleo-UserManual.pdf | https://www.waveshare.com/wiki/XNUCLEO-F401RE
waveshare-other-xnucleo-f411re,Waveshare,XNUCLEO-F411RE,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/upload/d/d1/Xnucleo-UserManual.pdf | https://www.waveshare.com/wiki/XNUCLEO-F411RE
weact-studio-other-at32f405-48pin-core-board,WeAct Studio,AT32F405 48Pin Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.AT32F405_48Pin_CoreBoard/blob/27e349a3494b1fae5030fcf4ba69a639244aec90/Images/1.png | https://github.com/WeActStudio/WeActStudio.AT32F405_48Pin_CoreBoard
weact-studio-other-atmega328p-core-board,WeAct Studio,ATMEGA328P Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.ATMEGA328P_CoreBoard/blob/3df63b2c27f818dbc581f91d7a302b6cfe67acce/Hardware/WeAct-ATMEGA328PMU_CoreBoard_V10%20Pinout.png | https://github.com/WeActStudio/WeActStudio.ATMEGA328P_CoreBoard/blob/3df63b2c27f818dbc581f91d7a302b6cfe67acce/Images/1.png | https://github.com/WeActStudio/WeActStudio.ATMEGA328P_CoreBoard | https://github.com/WeActStudio/WeActStudio.ATMEGA328P_CoreBoard/blob/3df63b2c27f818dbc581f91d7a302b6cfe67acce/Hardware/WeAct-ATMEGA328PMU_CoreBoard_V10%20Pinout.pdf
weact-studio-other-ch32v003-core-board,WeAct Studio,CH32V003 Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.CH32V003CoreBoard/blob/adfb1a9893e0d822024b0cbe3500a9f86b42ba18/Images/1.png | https://github.com/WeActStudio/WeActStudio.CH32V003CoreBoard
weact-studio-other-ch32v00x-core-board,WeAct Studio,CH32V00x Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.CH32V00xCoreBoard/blob/be9a61808be68b175fd72d904bef268454be3197/Images/1.png | https://github.com/WeActStudio/WeActStudio.CH32V00xCoreBoard
weact-studio-other-ch32x035-core-board,WeAct Studio,CH32X035 Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.CH32X035CoreBoard/blob/6e97342657c121b1eb359aec47f82a626a242961/Images/1.png | https://github.com/WeActStudio/WeActStudio.CH32X035CoreBoard
weact-studio-other-ch552-core-board,WeAct Studio,CH552 Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.CH552CoreBoard/blob/ff6c6e391b4956b3e07b8181423744a587c71112/Images/image1.png | https://github.com/WeActStudio/WeActStudio.CH552CoreBoard
weact-studio-other-ministm32f4x1-v2-0,WeAct Studio,MiniSTM32F4x1 (v2.0+),Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.MiniSTM32F4x1/blob/05380f5c41f38eea8966a81c5acdeb7512cd909f/images/STM32F4x1C_V20%2B.png | https://github.com/WeActStudio/WeActStudio.MiniSTM32F4x1/blob/05380f5c41f38eea8966a81c5acdeb7512cd909f/images/STM32F4x1_PinoutDiagram_RichardBalint.png | https://github.com/WeActStudio/WeActStudio.MiniSTM32F4x1/blob/05380f5c41f38eea8966a81c5acdeb7512cd909f/General%20document/STM32F4x1%20v2.0%2B%20Pin%20Layout.pdf | https://github.com/WeActStudio/WeActStudio.MiniSTM32F4x1
weact-studio-other-ministm32h723,WeAct Studio,MiniSTM32H723,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.MiniSTM32H723/blob/0a08d2808291a7ff38c8a4f89748693019257345/Images/1.png | https://github.com/WeActStudio/WeActStudio.MiniSTM32H723
weact-studio-other-ministm32h7b0,WeAct Studio,MiniSTM32H7B0,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.MiniSTM32H7B0
weact-studio-other-ministm32h7xx,WeAct Studio,MiniSTM32H7xx,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/MiniSTM32H7xx
weact-studio-other-mspm0g3507-core-board,WeAct Studio,MSPM0G3507 Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.MSPM0G3507CoreBoard/blob/9f69a68b877a84120a1337aa1124b3191c4d4186/Images/1.png | https://github.com/WeActStudio/WeActStudio.MSPM0G3507CoreBoard
weact-studio-other-ra4m1-64pin-core-board,WeAct Studio,RA4M1 64Pin Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.RA4M1_64Pin_CoreBoard/blob/a24b68f83bc482181d731e32e15dd1a709a47dae/Images/1.png | https://github.com/WeActStudio/WeActStudio.RA4M1_64Pin_CoreBoard
weact-studio-other-stm32c5-100pin-core-board,WeAct Studio,STM32C5 100Pin Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.STM32C5_100Pin_CoreBoard/blob/55751be47eff80232dea54dd1dd9bacea245d94e/Images/1.png | https://github.com/WeActStudio/WeActStudio.STM32C5_100Pin_CoreBoard
weact-studio-other-stm32c5-48pin-core-board,WeAct Studio,STM32C5 48Pin Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.STM32C5_48Pin_CoreBoard/blob/c77ca0af90a8be033c9af6f169064c9828ab1124/Images/1.png | https://github.com/WeActStudio/WeActStudio.STM32C5_48Pin_CoreBoard
weact-studio-other-stm32f4-64pin-core-board,WeAct Studio,STM32F4 64Pin Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.STM32F4_64Pin_CoreBoard/blob/ff82fcef8b2c86de17ed5eaca488f3bac27b26ad/Images/1.png | https://github.com/WeActStudio/WeActStudio.STM32F4_64Pin_CoreBoard/blob/ff82fcef8b2c86de17ed5eaca488f3bac27b26ad/Images/2.png | https://github.com/WeActStudio/WeActStudio.STM32F4_64Pin_CoreBoard
weact-studio-other-stm32f401ccu6-black-pill,WeAct Studio,STM32F401CCU6 Black Pill,Source documentation available; dedicated specs not verified,,https://mischianti.org/weact-stm32f401ccu6-black-pill-high-resolution-pinout-and-specs/
weact-studio-other-stm32f411ceu6-black-pill,WeAct Studio,STM32F411CEU6 Black Pill,Source documentation available; dedicated specs not verified,,https://mischianti.org/weact-stm32f411ceu6-black-pill-high-resolution-pinout-and-specs/
weact-studio-other-stm32g0b1-core-board,WeAct Studio,STM32G0B1 Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.STM32G0B1CoreBoard/blob/9f236da4f75dbbfd4433bcde8ceed2ef9bf3836e/Images/1.png | https://github.com/WeActStudio/WeActStudio.STM32G0B1CoreBoard
weact-studio-other-stm32g0xxc0xx-core-board,WeAct Studio,STM32G0xxC0xx Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.STM32G0xxC0xxCoreBoard/blob/f692e4e2e853ae9610aa337e2222c6d6d73416d8/Images/1.png | https://github.com/WeActStudio/WeActStudio.STM32G0xxC0xxCoreBoard
weact-studio-other-stm32g4-100pin-core-board,WeAct Studio,STM32G4 100Pin Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.STM32G4_100Pin_CoreBoard/blob/8f53cf372020b51e96bffbdd18d69567af7541dc/Images/1.png | https://github.com/WeActStudio/WeActStudio.STM32G4_100Pin_CoreBoard
weact-studio-other-stm32g431-core-board,WeAct Studio,STM32G431 Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.STM32G431CoreBoard/blob/0af1943ee21bf7d5e172a2bfc6480d44aa229de3/Images/0.png | https://github.com/WeActStudio/WeActStudio.STM32G431CoreBoard/blob/0af1943ee21bf7d5e172a2bfc6480d44aa229de3/Images/1.png | https://github.com/WeActStudio/WeActStudio.STM32G431CoreBoard/blob/0af1943ee21bf7d5e172a2bfc6480d44aa229de3/Images/2.png | https://github.com/WeActStudio/WeActStudio.STM32G431CoreBoard/blob/0af1943ee21bf7d5e172a2bfc6480d44aa229de3/Images/3.png | https://github.com/WeActStudio/WeActStudio.STM32G431CoreBoard
weact-studio-other-stm32g474-core-board,WeAct Studio,STM32G474 Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.STM32G474CoreBoard/blob/2bb4e50a0b8b0ec660d63615df9c358864d7bfea/Images/0.png | https://github.com/WeActStudio/WeActStudio.STM32G474CoreBoard/blob/2bb4e50a0b8b0ec660d63615df9c358864d7bfea/Images/1.png | https://github.com/WeActStudio/WeActStudio.STM32G474CoreBoard/blob/2bb4e50a0b8b0ec660d63615df9c358864d7bfea/Images/2.png | https://github.com/WeActStudio/WeActStudio.STM32G474CoreBoard/blob/2bb4e50a0b8b0ec660d63615df9c358864d7bfea/Images/3.png | https://github.com/WeActStudio/WeActStudio.STM32G474CoreBoard
weact-studio-other-stm32h5-100pin-core-board,WeAct Studio,STM32H5 100Pin Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.STM32H5_100Pin_CoreBoard/blob/22cd66de0775b02ccdf7188d67e4327742030a15/Images/1.png | https://github.com/WeActStudio/WeActStudio.STM32H5_100Pin_CoreBoard
weact-studio-other-stm32h5-64pin-core-board,WeAct Studio,STM32H5 64Pin Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.STM32H5_64Pin_CoreBoard/blob/36e2f38356e6c9ee66288d7f6f31fd522256aac0/Images/1.png | https://github.com/WeActStudio/WeActStudio.STM32H5_64Pin_CoreBoard/blob/36e2f38356e6c9ee66288d7f6f31fd522256aac0/Images/2.png | https://github.com/WeActStudio/WeActStudio.STM32H5_64Pin_CoreBoard
